"";"sub";"cond";"item";"seq";"start_time";"end_time";"duration_ms"
"3526";51;1;27;21;2782944;2787199;4255
"3749";51;1;91;22;2793027;2797741;4714
"3825";51;1;15;23;2801464;2805773;4309
"4026";51;3;9;24;2813077;2817856;4779
"4248";51;1;95;25;2824352;2829081;4729
"4328";51;3;57;26;2832769;2838698;5929
"4447";51;3;41;27;2841614;2846889;5275
"4527";51;3;49;28;2850590;2856438;5848
"4648";51;3;73;29;2860125;2865747;5622
"4749";51;3;61;30;2870763;2876304;5541
"4828";51;3;97;31;2879264;2885021;5757
"4947";51;3;53;32;2888462;2893554;5092
"5049";51;1;99;33;2897764;2902537;4773
"5150";51;1;51;34;2905710;2911153;5443
"5250";51;3;85;35;2916096;2921645;5549
"5326";51;3;37;36;2924009;2929303;5294
"5548";51;1;87;37;2935976;2939435;3459
"5624";51;3;29;38;2941873;2948535;6662
"5823";51;3;1;39;2954673;2960314;5641
"6047";51;1;71;40;2967127;2971518;4391
"6127";51;3;45;41;2975102;2979634;4532
"6224";51;1;3;42;2981879;2986124;4245
"6424";51;1;7;43;2995778;2999709;3931
"6626";51;1;35;44;3006599;3010800;4201
"6849";51;1;47;45;3016491;3020708;4217
"6950";51;3;77;46;3023708;3029086;5378
"7026";51;3;25;47;3032348;3037674;5326
"7224";51;3;17;48;3045072;3050423;5351
"7426";51;1;39;49;3058554;3062773;4219
"763";51;1;19;50;3068670;3073025;4355
"782";51;1;23;51;3080934;3084797;3863
"8047";51;4;98;52;3092726;3097155;4429
"8149";51;2;84;53;3146050;3150646;4596
"8249";51;4;82;54;3153472;3158271;4799
"8325";51;4;10;55;3162923;3168463;5540
"8530";51;2;92;56;3177895;3182650;4755
"8624";51;2;36;57;3184822;3188635;3813
"8824";51;4;38;58;3196660;3200595;3935
"9024";51;2;8;59;3209046;3213244;4198
"9248";51;4;54;60;3219720;3224253;4533
"9327";51;2;20;61;3226879;3230852;3973
"9550";51;2;48;62;3238465;3242785;4320
"9630";51;2;56;63;3245051;3248385;3334
"9747";51;2;44;64;3251137;3255343;4206
"9824";51;2;24;65;3259187;3262909;3722
"10025";51;2;40;66;3267962;3271042;3080
"10228";51;4;2;67;3277646;3282050;4404
"10450";51;2;72;68;3290243;3295933;5690
"10530";51;2;100;69;3302009;3305849;3840
"10626";51;2;16;70;3311764;3316041;4277
"10831";51;2;52;71;3322730;3327082;4352
"10947";51;4;62;72;3331283;3335564;4281
"11027";51;4;78;73;3338212;3343031;4819
"11172";51;2;96;74;3346039;3349509;3470
"11248";51;2;60;75;3354398;3357214;2816
"11329";51;2;12;76;3361756;3365372;3616
"11527";51;4;26;77;3372673;3377023;4350
"11750";51;4;86;78;3384193;3389055;4862
"11826";51;4;34;79;3393860;3398489;4629
"12050";51;2;68;80;3409518;3413529;4011
"12173";51;2;80;81;3415933;3420179;4246
"12252";51;4;94;82;3424537;3429187;4650
"12333";51;4;66;83;3432584;3437345;4761
"12426";51;4;18;84;3440021;3443876;3855
"12631";51;4;58;85;3449489;3453678;4189
"12725";51;4;6;86;3456815;3461325;4510
"12924";51;2;4;87;3466725;3470010;3285
"13130";51;2;28;88;3476286;3480651;4365
"13325";51;4;22;89;3489368;3493406;4038
"13547";51;2;76;90;3501843;3505167;3324
"13627";51;4;74;91;3507428;3512542;5114
"13748";51;2;88;92;3515385;3519317;3932
"13846";51;4;46;93;3523252;3527742;4490
"13950";51;2;64;94;3530890;3534089;3199
"14030";51;4;42;95;3539832;3544008;4176
"14128";51;4;30;96;3547070;3551033;3963
"14348";51;4;70;97;3558903;3563557;4654
"14427";51;4;50;98;3568147;3572907;4760
"14548";51;4;90;99;3578182;3582773;4591
"14611";51;2;32;100;3585266;3588940;3674
"14811";51;4;14;101;3594385;3598910;4525
"9150";52;4;97;1;4837230;4842114;4884
"10154";52;2;83;2;4845830;4849439;3609
"11173";52;4;81;3;4854242;4858835;4593
"12174";52;4;9;4;4861230;4867897;6667
"14107";52;2;91;5;4873357;4877255;3898
"1526";52;2;35;6;4880794;4884772;3978
"1727";52;4;37;7;4890623;4900398;9775
"1926";52;2;7;8;4905283;4910862;5579
"2127";52;4;53;9;4915806;4919420;3614
"2249";52;2;19;10;4923574;4928608;5034
"2450";52;2;47;11;4935819;4939448;3629
"2549";52;2;55;12;4945212;4949394;4182
"2627";52;2;43;13;4952807;4957602;4795
"2750";52;2;23;14;4961117;4964868;3751
"2949";52;2;39;15;4970002;4974018;4016
"3126";52;4;1;16;4978926;4987780;8854
"3350";52;2;71;17;4993219;4997217;3998
"3449";52;2;99;18;5000422;5004884;4462
"3527";52;2;15;19;5010292;5015365;5073
"3750";52;2;51;20;5020569;5025091;4522
"3826";52;4;61;21;5027099;5035199;8100
"3950";52;4;77;22;5037400;5041503;4103
"4027";52;2;95;23;5043684;5047608;3924
"4150";52;2;59;24;5050160;5052616;2456
"4249";52;2;11;25;5054981;5058448;3467
"4448";52;4;25;26;5065375;5071698;6323
"4649";52;4;85;27;5076959;5085867;8908
"4750";52;4;33;28;5088127;5091755;3628
"4948";52;2;67;29;5096370;5101883;5513
"5050";52;2;79;30;5139847;5143846;3999
"5151";52;4;93;31;5146276;5152336;6060
"5251";52;4;65;32;5154893;5159112;4219
"5327";52;4;17;33;5161364;5167728;6364
"5549";52;4;57;34;5172689;5178080;5391
"5625";52;4;5;35;5181271;5187929;6658
"5824";52;2;3;36;5196771;5200793;4022
"6048";52;2;27;37;5206077;5210099;4022
"6225";52;4;21;38;5216442;5221401;4959
"6425";52;2;75;39;5226263;5231244;4981
"6548";52;4;73;40;5233577;5238109;4532
"6627";52;2;87;41;5240407;5242892;2485
"6750";52;4;45;42;5245515;5249058;3543
"6850";52;2;63;43;5251625;5254692;3067
"6951";52;4;41;44;5257490;5261216;3726
"7027";52;4;29;45;5263447;5268049;4602
"7225";52;4;69;46;5272717;5278349;5632
"7347";52;4;49;47;5281607;5285882;4275
"7427";52;4;89;48;5289915;5294761;4846
"7550";52;2;31;49;5296937;5300928;3991
"7748";52;4;13;50;5305449;5310056;4607
"7948";52;3;64;51;5314899;5323881;8982
"8048";52;3;80;52;5326571;5333088;6517
"8150";52;3;44;53;5338970;5344622;5652
"8250";52;3;68;54;5347254;5354079;6825
"8326";52;1;70;55;5356335;5360329;3994
"8449";52;3;12;56;5364680;5370525;5845
"8625";52;1;6;57;5377590;5381262;3672
"8825";52;3;32;58;5386718;5393228;6510
"9025";52;1;22;59;5398006;5401794;3788
"9249";52;3;60;60;5406872;5410952;4080
"9328";52;1;90;61;5414948;5418710;3762
"9450";52;1;66;62;5422456;5426243;3787
"9551";52;1;14;63;5428881;5431893;3012
"9748";52;3;76;64;5437752;5442866;5114
"9825";52;3;84;65;5445480;5451109;5629
"9949";52;3;56;66;5454197;5458339;4142
"10026";52;1;34;67;5460822;5466035;5213
"10229";52;1;82;68;5471794;5474564;2770
"10345";52;1;94;69;5476854;5482191;5337
"10451";52;3;28;70;5485022;5491141;6119
"10627";52;3;92;71;5495952;5500932;4980
"10745";52;3;16;72;5503558;5508622;5064
"10948";52;1;10;73;5518836;5524732;5896
"11174";52;3;96;74;5530160;5536440;6280
"11249";52;1;58;75;5540350;5543397;3047
"11330";52;1;42;76;5545937;5550847;4910
"11449";52;1;50;77;5555875;5561797;5922
"11528";52;1;74;78;5564125;5568554;4429
"11650";52;1;62;79;5570935;5574188;3253
"11751";52;1;98;80;5577297;5579904;2607
"11827";52;1;54;81;5583961;5589554;5593
"11950";52;3;100;82;5592933;5597116;4183
"12051";52;3;52;83;5639380;5645792;6412
"12175";52;1;86;84;5647982;5651521;3539
"12253";52;1;38;85;5656137;5661161;5024
"12427";52;3;88;86;5765589;5772265;6676
"12546";52;1;30;87;5776414;5780281;3867
"12726";52;1;2;88;5785092;5789239;4147
"12925";52;3;72;89;5795173;5801555;6382
"13046";52;1;46;90;5803785;5808439;4654
"13131";52;3;4;91;5813012;5817105;4093
"13326";52;3;8;92;5822472;5828846;6374
"13548";52;3;36;93;5833970;5840371;6401
"13749";52;3;48;94;5847905;5853046;5141
"13847";52;1;78;95;5856016;5859804;3788
"13951";52;1;26;96;5862631;5867045;4414
"14129";52;1;18;97;5873093;5876445;3352
"14349";52;3;40;98;5881876;5886661;4785
"14549";52;3;20;99;5891469;5896178;4709
"14748";52;3;24;100;5901547;5906050;4503
"9151";53;3;63;1;1526789;1531517;4728
"10155";53;3;79;2;1534567;1540213;5646
"11175";53;3;43;3;1543324;1549146;5822
"12176";53;3;67;4;1551800;1559387;7587
"13132";53;1;69;5;1561976;1567879;5903
"14108";53;3;11;6;1570127;1576478;6351
"1625";53;1;5;7;1582736;1588345;5609
"1825";53;3;31;8;1594551;1600032;5481
"2025";53;1;21;9;1605782;1610722;4940
"2250";53;3;59;10;1616507;1622135;5628
"2327";53;1;89;11;1624719;1629323;4604
"2451";53;1;65;12;1631664;1637268;5604
"2550";53;1;13;13;1640607;1645668;5061
"2751";53;3;75;14;1651254;1656617;5363
"2828";53;3;83;15;1658794;1663309;4515
"2950";53;3;55;16;1665887;1670566;4679
"3027";53;1;33;17;1672854;1675883;3029
"3226";53;1;81;18;1680957;1685516;4559
"3351";53;1;93;19;1687698;1694141;6443
"3450";53;3;27;20;1697146;1702949;5803
"3627";53;3;91;21;1707882;1713315;5433
"3751";53;3;15;22;1715635;1720682;5047
"3951";53;1;9;23;1726313;1730481;4168
"4151";53;3;95;24;1737410;1742130;4720
"4250";53;1;57;25;1744704;1750431;5727
"4329";53;1;41;26;1754205;1758547;4342
"4449";53;1;49;27;1760782;1765505;4723
"4528";53;1;73;28;1768606;1772589;3983
"4650";53;1;61;29;1775236;1780672;5436
"4751";53;1;97;30;1783064;1788896;5832
"4829";53;1;53;31;1791047;1794654;3607
"4949";53;3;99;32;1797277;1801879;4602
"5051";53;3;51;33;1805112;1808554;3442
"5152";53;1;85;34;1811527;1816437;4910
"5252";53;1;37;35;1818909;1823120;4211
"5427";53;3;87;36;1828349;1831960;3611
"5550";53;1;29;37;1834400;1839419;5019
"5728";53;1;1;38;1846345;1853002;6657
"5927";53;3;71;39;1858888;1863352;4464
"6049";53;1;45;40;1866029;1870977;4948
"6128";53;3;3;41;1874852;1880380;5528
"6326";53;3;7;42;1885689;1893518;7829
"6549";53;3;35;43;1901535;1906758;5223
"6751";53;3;47;44;1912251;1918278;6027
"6851";53;1;77;45;1920852;1926391;5539
"6952";53;1;25;46;1928734;1932891;4157
"7128";53;1;17;47;1938099;1941914;3815
"7348";53;3;39;48;1949248;1955699;6451
"7551";53;3;19;49;2089933;2095013;5080
"7749";53;3;23;50;2100787;2105471;4684
"7949";53;2;98;51;2110502;2114671;4169
"8049";53;4;84;52;2117446;2123162;5716
"8151";53;2;82;53;2126045;2128803;2758
"8251";53;2;10;54;2131680;2136392;4712
"8450";53;4;92;55;2143609;2150503;6894
"8531";53;4;36;56;2158842;2164611;5769
"8726";53;2;38;57;2171902;2174363;2461
"8926";53;4;8;58;2180910;2186402;5492
"9152";53;2;54;59;2195986;2198742;2756
"9250";53;4;20;60;2202114;2205959;3845
"9451";53;4;48;61;2212704;2217842;5138
"9552";53;4;56;62;2224240;2230317;6077
"9631";53;4;44;63;2233599;2237458;3859
"9749";53;4;24;64;2239967;2245078;5111
"9950";53;4;40;65;2250329;2253299;2970
"10156";53;2;2;66;2258802;2262649;3847
"10346";53;4;72;67;2270649;2276598;5949
"10452";53;4;100;68;2416385;2419627;3242
"10531";53;4;16;69;2422572;2426051;3479
"10746";53;4;52;70;2431577;2436201;4624
"10832";53;2;62;71;2438614;2442018;3404
"10949";53;2;78;72;2445001;2448342;3341
"11028";53;4;96;73;2450643;2456367;5724
"11176";53;4;60;74;2460141;2464100;3959
"11250";53;4;12;75;2467392;2472783;5391
"11450";53;2;26;76;2479470;2483066;3596
"11651";53;2;86;77;2518766;2521515;2749
"11752";53;2;34;78;2524111;2527081;2970
"11951";53;4;68;79;2533601;2537571;3970
"12052";53;4;80;80;2542622;2546181;3559
"12177";53;2;94;81;2548638;2552455;3817
"12254";53;2;66;82;2555030;2558880;3850
"12334";53;2;18;83;2561524;2565493;3969
"12547";53;2;58;84;2572856;2576110;3254
"12632";53;2;6;85;2578576;2581413;2837
"12827";53;4;4;86;2588440;2591350;2910
"13047";53;4;28;87;2597734;2603304;5570
"13232";53;2;22;88;2608916;2611578;2662
"13427";53;4;76;89;2616753;2622281;5528
"13549";53;2;74;90;2625472;2627952;2480
"13628";53;4;88;91;2630841;2635111;4270
"13750";53;2;46;92;2637453;2641490;4037
"13848";53;4;64;93;2644100;2649402;5302
"13952";53;2;42;94;2651826;2654476;2650
"14031";53;2;30;95;2656641;2660818;4177
"14230";53;2;70;96;2666370;2670184;3814
"14350";53;2;50;97;2672583;2675768;3185
"14428";53;2;90;98;2678116;2681084;2968
"14550";53;4;32;99;2683427;2686809;3382
"14749";53;2;14;100;2691807;2695492;3685
"9153";54;2;97;1;3390965;3395985;5020
"10157";54;4;83;2;3398436;3403152;4716
"11177";54;2;81;3;3405714;3409777;4063
"12178";54;2;9;4;3412119;3415977;3858
"14109";54;4;91;5;3421151;3425251;4100
"1527";54;4;35;6;3429341;3434075;4734
"1728";54;2;37;7;3439603;3443746;4143
"1927";54;4;7;8;3448495;3452491;3996
"2128";54;2;53;9;3457957;3462028;4071
"2251";54;4;19;10;3464365;3468574;4209
"2452";54;4;47;11;3473456;3478508;5052
"2551";54;4;55;12;3481346;3486029;4683
"2628";54;4;43;13;3488331;3493694;5363
"2752";54;4;23;14;3495945;3500702;4757
"2951";54;4;39;15;3505678;3510055;4377
"3127";54;2;1;16;3515075;3519797;4722
"3352";54;4;71;17;3525120;3529955;4835
"3451";54;4;99;18;3532313;3536297;3984
"3528";54;4;15;19;3538760;3542622;3862
"3752";54;4;51;20;3548549;3553721;5172
"3827";54;2;61;21;3556165;3559067;2902
"3952";54;2;77;22;3561545;3564671;3126
"4028";54;4;95;23;3569063;3573636;4573
"4152";54;4;59;24;3576119;3580037;3918
"4251";54;4;11;25;3582497;3586332;3835
"4450";54;2;25;26;3591844;3594828;2984
"4651";54;2;85;27;3599948;3603670;3722
"4752";54;2;33;28;3606173;3609694;3521
"4950";54;4;67;29;3614755;3618977;4222
"5052";54;4;79;30;3622067;3626160;4093
"5153";54;2;93;31;3629055;3633094;4039
"5253";54;2;65;32;3636020;3639303;3283
"5328";54;2;17;33;3694575;3698180;3605
"5551";54;2;57;34;3706168;3708797;2629
"5626";54;2;5;35;3789397;3792539;3142
"5825";54;4;3;36;3798729;3802304;3575
"6050";54;4;27;37;3807441;3811354;3913
"6226";54;2;21;38;3815988;3821020;5032
"6426";54;4;75;39;3827159;3834212;7053
"6550";54;2;73;40;3836762;3841053;4291
"6628";54;4;87;41;3843785;3848094;4309
"6752";54;2;45;42;3851425;3853943;2518
"6852";54;4;63;43;3856329;3859591;3262
"6953";54;2;41;44;3862638;3865619;2981
"7028";54;2;29;45;3868059;3871385;3326
"7226";54;2;69;46;3876448;3879651;3203
"7349";54;2;49;47;3882522;3885529;3007
"7428";54;2;89;48;4029551;4032342;2791
"7552";54;4;31;49;4034860;4038965;4105
"7750";54;2;13;50;4043332;4046632;3300
"7950";54;1;64;51;4056958;4061298;4340
"8050";54;1;80;52;4063693;4067298;3605
"8152";54;1;44;53;4070130;4073698;3568
"8252";54;1;68;54;4076073;4080464;4391
"8327";54;3;70;55;4082927;4090130;7203
"8451";54;1;12;56;4092688;4098030;5342
"8626";54;3;6;57;4102880;4107171;4291
"8826";54;1;32;58;4112250;4116104;3854
"9026";54;3;22;59;4120841;4125495;4654
"9251";54;1;60;60;4130459;4134812;4353
"9329";54;3;90;61;4137510;4142328;4818
"9452";54;3;66;62;4145051;4149445;4394
"9553";54;3;14;63;4151961;4156286;4325
"9750";54;1;76;64;4161577;4165086;3509
"9826";54;1;84;65;4167560;4171161;3601
"9951";54;1;56;66;4173831;4176872;3041
"10027";54;3;34;67;4179526;4183111;3585
"10230";54;3;82;68;4189141;4196243;7102
"10347";54;3;94;69;4198778;4201840;3062
"10453";54;1;28;70;4204452;4207416;2964
"10628";54;1;92;71;4212928;4217106;4178
"10747";54;1;16;72;4219485;4223085;3600
"10950";54;3;10;73;4258981;4263382;4401
"11178";54;1;96;74;4268364;4271332;2968
"11251";54;3;58;75;4274246;4278182;3936
"11331";54;3;42;76;4282128;4285256;3128
"11451";54;3;50;77;4288157;4291671;3514
"11529";54;3;74;78;4294526;4298723;4197
"11652";54;3;62;79;4304091;4308472;4381
"11753";54;3;98;80;4312329;4315814;3485
"11828";54;3;54;81;4318309;4321813;3504
"11952";54;1;100;82;4324705;4328505;3800
"12053";54;1;52;83;4331447;4335417;3970
"12179";54;3;86;84;4338209;4343946;5737
"12255";54;3;38;85;4346353;4350279;3926
"12428";54;1;88;86;4356029;4361470;5441
"12548";54;3;30;87;4364463;4369188;4725
"12727";54;3;2;88;4374415;4379660;5245
"12926";54;1;72;89;4386940;4392602;5662
"13048";54;3;46;90;4395670;4401318;5648
"13133";54;1;4;91;4404569;4408351;3782
"13327";54;1;8;92;4414412;4419393;4981
"13550";54;1;36;93;4424722;4428693;3971
"13751";54;1;48;94;4434551;4438834;4283
"13849";54;3;78;95;4441573;4446250;4677
"13953";54;3;26;96;4449190;4454484;5294
"14130";54;3;18;97;4459581;4463715;4134
"14351";54;1;40;98;4469020;4473515;4495
"14551";54;1;20;99;4478447;4481449;3002
"14750";54;1;24;100;4486785;4491207;4422
"9154";55;1;63;1;6091605;6095956;4351
"10158";55;1;79;2;6098489;6103300;4811
"11179";55;1;43;3;6106608;6112444;5836
"12180";55;1;67;4;6115002;6121144;6142
"13134";55;3;69;5;6123431;6133510;10079
"14131";55;1;11;6;6135697;6140110;4413
"1626";55;3;5;7;6146909;6153451;6542
"1826";55;1;31;8;6160177;6165416;5239
"2026";55;3;21;9;6170684;6177600;6916
"2252";55;1;59;10;6183753;6187121;3368
"2328";55;3;89;11;6189744;6196050;6306
"2453";55;3;65;12;6198307;6208474;10167
"2552";55;3;13;13;6211283;6216939;5656
"2753";55;1;75;14;6223232;6230044;6812
"2829";55;1;83;15;6233106;6236806;3700
"2952";55;1;55;16;6239285;6243764;4479
"3028";55;3;33;17;6246663;6253047;6384
"3227";55;3;81;18;6258747;6265022;6275
"3353";55;3;93;19;6267841;6274663;6822
"3452";55;1;27;20;6277410;6283371;5961
"3628";55;1;91;21;6288683;6295346;6663
"3753";55;1;15;22;6297609;6302062;4453
"3953";55;3;9;23;6307223;6311229;4006
"4153";55;1;95;24;6316177;6320320;4143
"4252";55;3;57;25;6323038;6329067;6029
"4330";55;3;41;26;6331741;6336444;4703
"4451";55;3;49;27;6338731;6344739;6008
"4529";55;3;73;28;6347312;6353308;5996
"4652";55;3;61;29;6355553;6361493;5940
"4753";55;3;97;30;6363710;6370543;6833
"4830";55;3;53;31;6373284;6379485;6201
"4951";55;1;99;32;6381957;6385868;3911
"5053";55;1;51;33;6388122;6392067;3945
"5154";55;3;85;34;6395129;6402015;6886
"5254";55;3;37;35;6404494;6410308;5814
"5428";55;1;87;36;6415632;6418724;3092
"5552";55;3;29;37;6421444;6427632;6188
"5729";55;3;1;38;6432580;6437799;5219
"5928";55;1;71;39;6444231;6448065;3834
"6051";55;3;45;40;6450323;6454427;4104
"6129";55;1;3;41;6456912;6461931;5019
"6327";55;1;7;42;6467384;6471406;4022
"6551";55;1;35;43;6478227;6482948;4721
"6753";55;1;47;44;6491444;6495497;4053
"6853";55;3;77;45;6502647;6507355;4708
"6954";55;3;25;46;6510084;6517554;7470
"7129";55;3;17;47;6522939;6528762;5823
"7350";55;1;39;48;6533988;6537412;3424
"7553";55;1;19;49;6543472;6548370;4898
"7751";55;1;23;50;6584320;6612867;28547
"7951";55;4;98;51;6647689;6652833;5144
"8051";55;2;84;52;6655491;6661141;5650
"8153";55;4;82;53;6663305;6667499;4194
"8253";55;4;10;54;6669732;6675474;5742
"8452";55;2;92;55;6681319;6685355;4036
"8532";55;2;36;56;6689162;6693582;4420
"8727";55;4;38;57;6699355;6703620;4265
"8927";55;2;8;58;6709841;6712931;3090
"9155";55;4;54;59;6719226;6724373;5147
"9252";55;2;20;60;6728730;6732238;3508
"9453";55;2;48;61;6737162;6740838;3676
"9554";55;2;56;62;6743427;6746607;3180
"9632";55;2;44;63;6749146;6751679;2533
"9751";55;2;24;64;6754286;6757863;3577
"9952";55;2;40;65;6762918;6765529;2611
"10159";55;4;2;66;6770706;6774787;4081
"10348";55;2;72;67;6780870;6785978;5108
"10454";55;2;100;68;6788754;6792078;3324
"10532";55;2;16;69;6796043;6799778;3735
"10748";55;2;52;70;6806100;6810336;4236
"10833";55;4;62;71;6812676;6816552;3876
"10951";55;4;78;72;6863957;6870527;6570
"11029";55;2;96;73;6872999;6875644;2645
"11180";55;2;60;74;6878029;6880652;2623
"11252";55;2;12;75;6883152;6886491;3339
"11452";55;4;26;76;6893077;6897526;4449
"11653";55;4;86;77;6902882;6906367;3485
"11754";55;4;34;78;6909687;6915116;5429
"11953";55;2;68;79;6920035;6923413;3378
"12054";55;2;80;80;6925950;6929833;3883
"12181";55;4;94;81;6932066;6936233;4167
"12256";55;4;66;82;6938763;6944316;5553
"12335";55;4;18;83;6946638;6950841;4203
"12549";55;4;58;84;6955918;6959831;3913
"12633";55;4;6;85;6962244;6967215;4971
"12828";55;2;4;86;6972874;6975656;2782
"13049";55;2;28;87;6981827;6985881;4054
"13233";55;4;22;88;6991316;6995281;3965
"13428";55;2;76;89;6999942;7002610;2668
"13551";55;4;74;90;7004780;7010030;5250
"13629";55;2;88;91;7012479;7016172;3693
"13752";55;4;46;92;7018730;7022913;4183
"13850";55;2;64;93;7027733;7031396;3663
"13954";55;4;42;94;7033812;7037422;3610
"14032";55;4;30;95;7039675;7043404;3729
"14231";55;4;70;96;7049031;7054337;5306
"14352";55;4;50;97;7056418;7060542;4124
"14429";55;4;90;98;7062771;7068062;5291
"14552";55;2;32;99;7070456;7073527;3071
"14751";55;4;14;100;7079551;7086253;6702
"9156";56;4;97;1;713059;718194;5135
"10160";56;2;83;2;721550;727777;6227
"11181";56;4;81;3;731727;737643;5916
"12182";56;4;9;4;741889;746001;4112
"14132";56;2;91;5;751979;755392;3413
"1528";56;2;35;6;758002;762367;4365
"1729";56;4;37;7;767903;773792;5889
"1928";56;2;7;8;779972;784875;4903
"2129";56;4;53;9;790967;796708;5741
"2253";56;2;19;10;803115;806482;3367
"2454";56;2;47;11;812744;817998;5254
"2553";56;2;55;12;820725;825456;4731
"2629";56;2;43;13;828333;835531;7198
"2754";56;2;23;14;838615;841973;3358
"2953";56;2;39;15;847871;852764;4893
"3128";56;4;1;16;859455;864738;5283
"3354";56;2;71;17;871811;875405;3594
"3453";56;2;99;18;880553;884371;3818
"3529";56;2;15;19;887992;892287;4295
"3754";56;2;51;20;900055;903587;3532
"3828";56;4;61;21;906699;911986;5287
"3954";56;4;77;22;914991;920078;5087
"4029";56;2;95;23;923151;927195;4044
"4154";56;2;59;24;929995;933944;3949
"4253";56;2;11;25;936740;941602;4862
"4452";56;4;25;26;948273;953877;5604
"4653";56;4;85;27;959521;964485;4964
"4754";56;4;33;28;967230;971310;4080
"4952";56;2;67;29;976364;982776;6412
"5054";56;2;79;30;985949;988909;2960
"5155";56;4;93;31;992135;999000;6865
"5255";56;4;65;32;1001968;1008200;6232
"5329";56;4;17;33;1011275;1015433;4158
"5553";56;4;57;34;1021904;1028408;6504
"5627";56;4;5;35;1031975;1037640;5665
"5826";56;2;3;36;1042640;1047315;4675
"6052";56;2;27;37;1055501;1059898;4397
"6227";56;4;21;38;1065484;1073173;7689
"6427";56;2;75;39;1079949;1086681;6732
"6552";56;4;73;40;1090310;1094822;4512
"6629";56;2;87;41;1098030;1102163;4133
"6754";56;4;45;42;1105421;1111546;6125
"6854";56;2;63;43;1114973;1117888;2915
"6955";56;4;41;44;1120998;1124604;3606
"7029";56;4;29;45;1128250;1132771;4521
"7227";56;4;69;46;1139095;1146278;7183
"7351";56;4;49;47;1149628;1156020;6392
"7429";56;4;89;48;1160247;1166844;6597
"7554";56;2;31;49;1171595;1176436;4841
"7752";56;4;13;50;1183027;1188327;5300
"7952";56;3;64;51;1194858;1204735;9877
"8052";56;3;80;52;1208377;1217693;9316
"8154";56;3;44;53;1220536;1226192;5656
"8254";56;3;68;54;1229478;1235942;6464
"8328";56;1;70;55;1242362;1247725;5363
"8453";56;3;12;56;1251769;1258649;6880
"8627";56;1;6;57;1266120;1270016;3896
"8827";56;3;32;58;1275758;1282024;6266
"9027";56;1;22;59;1287726;1292124;4398
"9253";56;3;60;60;1298043;1304306;6263
"9330";56;1;90;61;1307786;1312556;4770
"9454";56;1;66;62;1318007;1324780;6773
"9555";56;1;14;63;1327587;1331214;3627
"9752";56;3;76;64;1336944;1347088;10144
"9827";56;3;84;65;1349646;1355579;5933
"9953";56;3;56;66;1358221;1365296;7075
"10028";56;1;34;67;1368995;1373787;4792
"10231";56;1;82;68;1379866;1385954;6088
"10349";56;1;94;69;1388942;1394011;5069
"10455";56;3;28;70;1396745;1404469;7724
"10629";56;3;92;71;1409752;1415911;6159
"10749";56;3;16;72;1419607;1426069;6462
"10952";56;1;10;73;1433617;1437018;3401
"11182";56;3;96;74;1443862;1448276;4414
"11253";56;1;58;75;1450716;1454326;3610
"11332";56;1;42;76;1457675;1461568;3893
"11453";56;1;50;77;1464528;1470609;6081
"11530";56;1;74;78;1473020;1479117;6097
"11654";56;1;62;79;1481729;1486458;4729
"11755";56;1;98;80;1490260;1493741;3481
"11829";56;1;54;81;1496633;1500316;3683
"11954";56;3;100;82;1503369;1508299;4930
"12055";56;3;52;83;1511268;1517690;6422
"12183";56;1;86;84;1521250;1525232;3982
"12257";56;1;38;85;1528012;1531990;3978
"12429";56;3;88;86;1537297;1544181;6884
"12550";56;1;30;87;1546699;1551623;4924
"12728";56;1;2;88;1556997;1560722;3725
"12927";56;3;72;89;1566414;1574480;8066
"13050";56;1;46;90;1577347;1582213;4866
"13135";56;3;4;91;1584760;1593413;8653
"13328";56;3;8;92;1599655;1605329;5674
"13552";56;3;36;93;1611135;1616154;5019
"13753";56;3;48;94;1621855;1627570;5715
"13851";56;1;78;95;1630748;1635011;4263
"13955";56;1;26;96;1638304;1642253;3949
"14133";56;1;18;97;1647240;1650869;3629
"14353";56;3;40;98;1657010;1663452;6442
"14553";56;3;20;99;1667775;1671994;4219
"14752";56;3;24;100;1677004;1682385;5381
"9157";57;3;63;1;2952132;2955375;3243
"10161";57;3;79;2;2958569;2961967;3398
"11183";57;3;43;3;2968746;2973183;4437
"12184";57;3;67;4;2975671;2979807;4136
"13136";57;1;69;5;2983157;2987474;4317
"14134";57;3;11;6;2990223;2994099;3876
"1627";57;1;5;7;3000313;3004473;4160
"1827";57;3;31;8;3011044;3015723;4679
"2027";57;1;21;9;3022611;3025923;3312
"2254";57;3;59;10;3032856;3037056;4200
"2329";57;1;89;11;3040343;3043464;3121
"2455";57;1;65;12;3049026;3053713;4687
"2554";57;1;13;13;3056915;3060038;3123
"2755";57;3;75;14;3064906;3069438;4532
"2830";57;3;83;15;3072852;3076437;3585
"2954";57;3;55;16;3080004;3083962;3958
"3029";57;1;33;17;3086623;3090429;3806
"3228";57;1;81;18;3096503;3100120;3617
"3355";57;1;93;19;3103844;3107253;3409
"3454";57;3;27;20;3110006;3114778;4772
"3629";57;3;91;21;3121171;3125128;3957
"3755";57;3;15;22;3128908;3133219;4311
"3955";57;1;9;23;3139468;3143294;3826
"4155";57;3;95;24;3148667;3152943;4276
"4254";57;1;57;25;3155749;3159451;3702
"4331";57;1;41;26;3162612;3166710;4098
"4453";57;1;49;27;3169559;3173226;3667
"4530";57;1;73;28;3175695;3178667;2972
