"";"sub";"item";"cond";"seq";"dependnum";"start";"end";"duration_ms";"correctresp";"subresp";"accuracy"
"1378";35;39;1;18;1;4059864;4062548;2684;0;0;1
"1379";35;19;1;19;1;4070734;4073131;2397;1;1;1
"1380";35;23;1;20;1;4118344;4122264;3920;0;1;0
"1381";35;10;4;21;1;4155089;4157412;2323;1;1;1
"1382";35;36;2;22;1;4205421;4207610;2189;0;0;1
"1383";35;38;4;23;1;4214337;4216235;1898;0;0;1
"1384";35;8;2;24;1;4230220;4232151;1931;1;1;1
"1385";35;20;2;25;1;4244243;4246734;2491;1;1;1
"1386";35;24;2;26;1;4271204;4273383;2179;0;0;1
"1387";35;40;2;27;1;4278486;4280520;2034;0;0;1
"1388";35;2;4;28;1;4286781;4289150;2369;1;1;1
"1389";35;16;2;29;1;4307961;4310308;2347;1;1;1
"1390";35;12;2;30;1;4376013;4378405;2392;1;1;1
"1391";35;26;4;31;1;4383821;4386162;2341;0;0;1
"1392";35;34;4;32;1;4398207;4400211;2004;0;0;1
"1393";35;18;4;33;1;4431510;4434611;3101;1;1;1
"1394";35;6;4;34;1;4448401;4450485;2084;1;1;1
"1395";35;4;2;35;1;4455345;4458676;3331;1;1;1
"1396";35;28;2;36;1;4466434;4468885;2451;0;0;1
"1397";35;22;4;37;1;4475932;4478868;2936;0;0;1
"1398";35;30;4;38;1;4521827;4524424;2597;0;0;1
"1399";35;32;2;39;1;4552103;4554289;2186;0;0;1
"1400";35;14;4;40;1;4560248;4562198;1950;1;1;1
"1401";36;9;4;1;1;2421593;2424417;2824;1;1;1
"1402";36;35;2;2;1;2438188;2440952;2764;0;0;1
"1403";36;37;4;3;1;2448885;2452059;3174;0;0;1
"1404";36;7;2;4;1;2457812;2462873;5061;1;1;1
"1405";36;19;2;5;1;2476166;2479050;2884;1;1;1
"1406";36;23;2;6;1;2504608;2506789;2181;0;0;1
"1407";36;39;2;7;1;2512755;2515366;2611;0;0;1
"1408";36;1;4;8;1;2523388;2527583;4195;1;1;1
"1409";36;15;2;9;1;2548550;2551712;3162;1;1;1
"1410";36;11;2;10;1;2594833;2598387;3554;1;1;1
"1411";36;25;4;11;1;2607470;2609852;2382;0;0;1
"1412";36;33;4;12;1;2626578;2628870;2292;0;0;1
"1413";36;17;4;13;1;2670902;2673096;2194;1;1;1
"1414";36;5;4;14;1;2689066;2691869;2803;1;1;1
"1415";36;3;2;15;1;2699295;2702580;3285;1;1;1
"1416";36;27;2;16;1;2708629;2711069;2440;0;0;1
"1417";36;21;4;17;1;2718133;2721044;2911;0;0;1
"1418";36;29;4;18;1;2779113;2784033;4920;0;0;1
"1419";36;31;2;19;1;3175217;3177703;2486;0;0;1
"1420";36;13;4;20;1;3188916;3191373;2457;1;1;1
"1421";36;12;3;21;1;3248288;3251322;3034;1;1;1
"1422";36;6;1;22;1;3259298;3261457;2159;1;1;1
"1423";36;32;3;23;1;3270834;3274018;3184;0;0;1
"1424";36;22;1;24;1;3600846;3603655;2809;0;0;1
"1425";36;14;1;25;1;3630705;3633171;2466;1;1;1
"1426";36;34;1;26;1;3662786;3666255;3469;0;0;1
"1427";36;28;3;27;1;3688553;3693680;5127;0;0;1
"1428";36;16;3;28;1;3713396;3716146;2750;1;1;1
"1429";36;10;1;29;1;3726136;3730211;4075;1;1;1
"1430";36;38;1;30;1;3816486;3819215;2729;0;0;1
"1431";36;30;1;31;1;3832581;3835425;2844;0;0;1
"1432";36;2;1;32;1;3842320;3845449;3129;1;1;1
"1433";36;4;3;33;1;3866028;3869036;3008;1;1;1
"1434";36;8;3;34;1;3876874;3880229;3355;1;1;1
"1435";36;36;3;35;1;3888444;3891437;2993;0;0;1
"1436";36;26;1;36;1;3917364;3920223;2859;0;0;1
"1437";36;18;1;37;1;3930482;3934048;3566;1;1;1
"1438";36;40;3;38;1;3943042;3945260;2218;0;0;1
"1439";36;20;3;39;1;3955096;3957642;2546;1;1;1
"1440";36;24;3;40;1;3966645;3968992;2347;0;0;1
"1441";37;11;3;1;1;4346393;4350046;3653;1;1;1
"1442";37;5;1;2;1;4357380;4360750;3370;1;1;1
"1443";37;31;3;3;1;4369391;4372144;2753;0;0;1
"1444";37;21;1;4;1;4379179;4382172;2993;0;0;1
"1445";37;13;1;5;1;4410142;4413022;2880;1;1;1
"1446";37;33;1;6;1;4443577;4446501;2924;0;0;1
"1447";37;27;3;7;1;4467768;4470183;2415;0;0;1
"1448";37;15;3;8;1;4491503;4494153;2650;1;1;1
"1449";37;9;1;9;1;4502354;4505034;2680;1;1;1
"1450";37;37;1;10;1;4594491;4602111;7620;0;1;0
"1451";37;29;1;11;1;4618411;4621057;2646;0;0;1
"1452";37;1;1;12;1;4628611;4632033;3422;1;1;1
"1453";37;3;3;13;1;4651118;4654291;3173;1;1;1
"1454";37;7;3;14;1;4661739;4664660;2921;1;1;1
"1455";37;35;3;15;1;4672452;4675077;2625;0;0;1
"1456";37;25;1;16;1;4697430;4700119;2689;0;0;1
"1457";37;17;1;17;1;4706302;4708994;2692;1;1;1
"1458";37;39;3;18;1;4818271;4821133;2862;0;0;1
"1459";37;19;3;19;1;4828428;4831168;2740;1;1;1
"1460";37;23;3;20;1;4838491;4840894;2403;0;0;1
"1461";37;10;2;21;1;4872074;4875178;3104;1;1;1
"1462";37;36;4;22;1;4890584;4893621;3037;0;0;1
"1463";37;38;2;23;1;4899078;4901507;2429;0;0;1
"1464";37;8;4;24;1;4911553;4914404;2851;1;1;1
"1465";37;20;4;25;1;4929828;4932765;2937;1;1;1
"1466";37;24;4;26;1;4966843;4969504;2661;0;0;1
"1467";37;40;4;27;1;4976709;4979267;2558;0;0;1
"1468";37;2;2;28;1;4989083;4992001;2918;1;1;1
"1469";37;16;4;29;1;5017320;5020805;3485;1;1;1
"1470";37;12;4;30;1;5099638;5102513;2875;1;1;1
"1471";37;26;2;31;1;5108908;5111979;3071;0;0;1
"1472";37;34;2;32;1;5126998;5130019;3021;0;0;1
"1473";37;18;2;33;1;5171223;5174317;3094;1;1;1
"1474";37;6;2;34;1;5186170;5188952;2782;1;1;1
"1475";37;4;4;35;1;5196719;5199279;2560;1;1;1
"1476";37;28;4;36;1;5207461;5210321;2860;0;0;1
"1477";37;22;2;37;1;5216221;5219728;3507;0;0;1
"1478";37;30;2;38;1;5277793;5280525;2732;0;0;1
"1479";37;32;4;39;1;5304464;5307558;3094;0;0;1
"1480";37;14;2;40;1;5314067;5316623;2556;1;1;1
"1481";38;9;2;1;1;5678538;5681087;2549;1;1;1
"1482";38;35;4;2;1;5693418;5696035;2617;0;0;1
"1483";38;37;2;3;1;5702417;5704752;2335;0;0;1
"1484";38;7;4;4;1;5711574;5715452;3878;1;0;0
"1485";38;19;4;5;1;5730473;5734034;3561;1;1;1
"1486";38;23;4;6;1;5765545;5767916;2371;0;0;1
"1487";38;39;4;7;1;5774314;5777000;2686;0;0;1
"1488";38;1;2;8;1;5785613;5790175;4562;1;1;1
"1489";38;15;4;9;1;5818060;5821015;2955;1;1;1
"1490";38;11;4;10;1;5862804;5866205;3401;1;1;1
"1491";38;25;2;11;1;5873088;5875397;2309;0;0;1
"1492";38;33;2;12;1;5887632;5889746;2114;0;0;1
"1493";38;17;2;13;1;5925176;5927862;2686;1;1;1
"1494";38;5;2;14;1;5939718;5943044;3326;1;1;1
"1495";38;3;4;15;1;5949414;5955660;6246;1;1;1
"1496";38;27;4;16;1;5964988;5967184;2196;0;0;1
"1497";38;21;2;17;1;5973276;5978951;5675;0;0;1
"1498";38;29;2;18;1;6037357;6039733;2376;0;0;1
"1499";38;31;4;19;1;6206311;6208612;2301;0;0;1
"1500";38;13;2;20;1;6215746;6218803;3057;1;1;1
"1501";38;12;1;21;1;6264930;6267386;2456;1;1;1
"1502";38;6;3;22;1;6276347;6279335;2988;1;1;1
"1503";38;32;1;23;1;6285215;6287526;2311;0;0;1
"1504";38;22;3;24;1;6296955;6299618;2663;0;0;1
"1505";38;14;3;25;1;6337846;6340649;2803;1;1;1
"1506";38;34;3;26;1;6373733;6376073;2340;0;0;1
"1507";38;28;1;27;1;6404291;6407680;3389;0;0;1
"1508";38;16;1;28;1;6457173;6460147;2974;1;1;1
"1509";38;10;3;29;1;6467708;6471279;3571;1;1;1
"1510";38;38;3;30;1;6559941;6562441;2500;0;0;1
"1511";38;30;3;31;1;6578111;6580499;2388;0;0;1
"1512";38;2;3;32;1;6589312;6591840;2528;1;1;1
"1513";38;4;1;33;1;6611696;6614473;2777;1;1;1
"1514";38;8;1;34;1;6621822;6624823;3001;1;1;1
"1515";38;36;1;35;1;6632988;6635223;2235;0;0;1
"1516";38;26;3;36;1;6653777;6656196;2419;0;0;1
"1517";38;18;3;37;1;6662125;6664496;2371;1;1;1
"1518";38;40;1;38;1;6669742;6671997;2255;0;0;1
"1519";38;20;1;39;1;6677435;6679805;2370;1;1;1
"1520";38;24;1;40;1;6685926;6688055;2129;0;0;1
"1521";39;11;1;1;1;7725707;7729351;3644;1;1;1
"1522";39;5;3;2;1;7739854;7744800;4946;1;1;1
"1523";39;31;1;3;1;7755040;7757808;2768;0;0;1
"1524";39;21;3;4;1;7768198;7771904;3706;0;0;1
"1525";39;13;3;5;1;7818041;7821253;3212;1;1;1
"1526";39;33;3;6;1;7857492;7859759;2267;0;0;1
"1527";39;27;1;7;1;7885808;7888410;2602;0;0;1
"1528";39;15;1;8;1;7905832;7909467;3635;1;1;1
"1529";39;9;3;9;1;7917859;7921180;3321;1;1;1
"1530";39;37;3;10;1;8045486;8048084;2598;0;0;1
"1531";39;29;3;11;1;8066462;8069820;3358;0;0;1
"1532";39;1;3;12;1;8083447;8087958;4511;1;1;1
"1533";39;3;1;13;1;8112102;8115584;3482;1;1;1
"1534";39;7;1;14;1;8123467;8127537;4070;1;1;1
"1535";39;35;1;15;1;8137442;8140139;2697;0;0;1
"1536";39;25;3;16;1;8174910;8178148;3238;0;0;1
"1537";39;17;3;17;1;8186121;8188452;2331;1;1;1
"1538";39;39;1;18;1;8196606;8199149;2543;0;0;1
"1539";39;19;1;19;1;8205660;8208487;2827;1;1;1
"1540";39;23;1;20;1;8293180;8295435;2255;0;0;1
"1541";39;10;4;21;1;8333460;8339464;6004;1;1;1
"1542";39;36;2;22;1;8353532;8355933;2401;0;0;1
"1543";39;38;4;23;1;8366316;8368602;2286;0;0;1
"1544";39;8;2;24;1;8376231;8382906;6675;1;1;1
"1545";39;20;2;25;1;8401622;8404797;3175;1;1;1
"1546";39;24;2;26;1;8440163;8443070;2907;0;0;1
"1547";39;40;2;27;1;8449462;8451536;2074;0;0;1
"1548";39;2;4;28;1;8460195;8464159;3964;1;1;1
"1549";39;16;2;29;1;8490517;8494690;4173;1;1;1
"1550";39;12;2;30;1;8555161;8557741;2580;1;1;1
"1551";39;26;4;31;1;8564943;8567910;2967;0;0;1
"1552";39;34;4;32;1;8598674;8602665;3991;0;0;1
"1553";39;18;4;33;1;8652419;8657573;5154;1;1;1
"1554";39;6;4;34;1;8675575;8677790;2215;1;1;1
"1555";39;4;2;35;1;8688504;8691392;2888;1;1;1
"1556";39;28;2;36;1;8700056;8703440;3384;0;0;1
"1557";39;22;4;37;1;8710804;8713488;2684;0;0;1
"1558";39;30;4;38;1;8782864;8785276;2412;0;0;1
"1559";39;32;2;39;1;8824245;8827255;3010;0;0;1
"1560";39;14;4;40;1;8837914;8840696;2782;1;1;1
"1561";40;9;4;1;1;9639251;9641590;2339;1;1;1
"1562";40;35;2;2;1;9654114;9656913;2799;0;0;1
"1563";40;37;4;3;1;9664637;9667030;2393;0;0;1
"1564";40;7;2;4;1;9674778;9677305;2527;1;1;1
"1565";40;19;2;5;1;9695953;9698351;2398;1;1;1
"1566";40;23;2;6;1;9726020;9728078;2058;0;0;1
"1567";40;39;2;7;1;9734889;9737502;2613;0;0;1
"1568";40;1;4;8;1;9745199;9748218;3019;1;1;1
"1569";40;15;2;9;1;9764705;9766967;2262;1;1;1
"1570";40;11;2;10;1;9804920;9807608;2688;1;1;1
"1571";40;25;4;11;1;9814848;9817758;2910;0;0;1
"1572";40;33;4;12;1;9832337;9834265;1928;0;0;1
"1573";40;17;4;13;1;9877298;9879673;2375;1;1;1
"1574";40;5;4;14;1;9893811;9896280;2469;1;1;1
"1575";40;3;2;15;1;9903810;9906755;2945;1;1;1
"1576";40;27;2;16;1;9914313;9916447;2134;0;0;1
"1577";40;21;4;17;1;9926245;9928987;2742;0;0;1
"1578";40;29;4;18;1;9988977;9990777;1800;0;0;1
"1579";40;31;2;19;1;10073349;10075574;2225;0;0;1
"1580";40;13;4;20;1;10083329;10085425;2096;1;1;1
"1581";40;12;3;21;1;10174906;10177237;2331;1;1;1
"1582";40;6;1;22;1;10184186;10186285;2099;1;1;1
"1583";40;32;3;23;1;10198037;10200294;2257;0;0;1
"1584";40;22;1;24;1;10213153;10215770;2617;0;0;1
"1585";40;14;1;25;1;10246718;10248868;2150;1;1;1
"1586";40;34;1;26;1;10312659;10314874;2215;0;0;1
"1587";40;28;3;27;1;10337000;10339314;2314;0;0;1
"1588";40;16;3;28;1;10358207;10360705;2498;1;1;1
"1589";40;10;1;29;1;10369104;10371421;2317;1;1;1
"1590";40;38;1;30;1;10460772;10464052;3280;0;1;0
"1591";40;30;1;31;1;10483556;10485960;2404;0;0;1
"1592";40;2;1;32;1;10492136;10494651;2515;1;1;1
"1593";40;4;3;33;1;10522709;10524968;2259;1;1;1
"1594";40;8;3;34;1;10537481;10539875;2394;1;1;1
"1595";40;36;3;35;1;10547373;10549499;2126;0;0;1
"1596";40;26;1;36;1;10604209;10606880;2671;0;0;1
"1597";40;18;1;37;1;10612497;10614905;2408;1;1;1
"1598";40;40;3;38;1;10621179;10623271;2092;0;0;1
"1599";40;20;3;39;1;10629479;10631745;2266;1;1;1
"1600";40;24;3;40;1;10637920;10640112;2192;0;0;1
"1601";41;11;3;1;1;11176660;11181705;5045;1;1;1
"1602";41;5;1;2;1;11192972;11196658;3686;1;1;1
"1603";41;31;3;3;1;11210804;11214713;3909;0;0;1
"1604";41;21;1;4;1;11227002;11230203;3201;0;0;1
"1605";41;13;1;5;1;11274086;11276942;2856;1;1;1
"1606";41;33;1;6;1;11326470;11328729;2259;0;0;1
"1607";41;27;3;7;1;11367120;11369651;2531;0;0;1
"1608";41;15;3;8;1;11390401;11395614;5213;1;1;1
"1609";41;9;1;9;1;11405874;11408914;3040;1;1;1
"1610";41;37;1;10;1;11527422;11530143;2721;0;0;1
"1611";41;29;1;11;1;11558674;11561538;2864;0;0;1
"1612";41;1;1;12;1;11572311;11575394;3083;1;1;1
"1613";41;3;3;13;1;11605196;11607884;2688;1;1;1
"1614";41;7;3;14;1;11619285;11622044;2759;1;1;1
"1615";41;35;3;15;1;11633149;11636385;3236;0;0;1
"1616";41;25;1;16;1;11661147;11664184;3037;0;0;1
"1617";41;17;1;17;1;11673256;11675705;2449;1;1;1
"1618";41;39;3;18;1;11925800;11928420;2620;0;0;1
"1619";41;19;3;19;1;11938219;11942349;4130;1;0;0
"1620";41;23;3;20;1;11954506;11956738;2232;0;0;1
"1621";41;10;2;21;1;11989009;11993713;4704;1;1;1
"1622";41;36;4;22;1;12012827;12016473;3646;0;0;1
"1623";41;38;2;23;1;12023597;12026178;2581;0;0;1
"1624";41;8;4;24;1;12111412;12114152;2740;1;1;1
"1625";41;20;4;25;1;12260102;12263145;3043;1;1;1
"1626";41;24;4;26;1;12345867;12348849;2982;0;0;1
"1627";41;40;4;27;1;12358284;12360672;2388;0;0;1
"1628";41;2;2;28;1;12370419;12373836;3417;1;1;1
"1629";41;16;4;29;1;12407039;12410691;3652;1;1;1
"1630";41;12;4;30;1;12465175;12468472;3297;1;1;1
"1631";41;26;2;31;1;12476755;12479686;2931;0;0;1
"1632";41;34;2;32;1;12496261;12499186;2925;0;0;1
"1633";41;18;2;33;1;12549892;12552469;2577;1;1;1
"1634";41;6;2;34;1;12568862;12571566;2704;1;1;1
"1635";41;4;4;35;1;12582210;12585238;3028;1;1;1
"1636";41;28;4;36;1;12595678;12599074;3396;0;0;1
"1637";41;22;2;37;1;12605687;12608665;2978;0;0;1
"1638";41;30;2;38;1;12663411;12665972;2561;0;0;1
"1639";41;32;4;39;1;12705569;12708353;2784;0;0;1
"1640";41;14;2;40;1;12715637;12718184;2547;1;1;1
"1641";42;9;2;1;1;1039928;1044447;4519;1;1;1
"1642";42;35;4;2;1;1062181;1065280;3099;0;0;1
"1643";42;37;2;3;1;1072373;1075313;2940;0;0;1
"1644";42;7;4;4;1;1084972;1089646;4674;1;1;1
"1645";42;19;4;5;1;1109780;1112353;2573;1;1;1
"1646";42;23;4;6;1;1143725;1145952;2227;0;0;1
"1647";42;39;4;7;1;1185662;1188284;2622;0;0;1
"1648";42;1;2;8;1;1201483;1205159;3676;1;1;1
"1649";42;15;4;9;1;1227877;1230740;2863;1;1;1
"1650";42;11;4;10;1;1282331;1285023;2692;1;1;1
"1651";42;25;2;11;1;1292099;1295147;3048;0;0;1
"1652";42;33;2;12;1;1310233;1312420;2187;0;0;1
"1653";42;17;2;13;1;1351899;1354670;2771;1;1;1
"1654";42;5;2;14;1;1368736;1371577;2841;1;1;1
"1655";42;3;4;15;1;1380367;1383718;3351;1;1;1
"1656";42;27;4;16;1;1393381;1395892;2511;0;0;1
"1657";42;21;2;17;1;1402982;1405451;2469;0;0;1
"1658";42;29;2;18;1;1460897;1463198;2301;0;0;1
"1659";42;31;4;19;1;1517761;1519722;1961;0;0;1
"1660";42;13;2;20;1;1526341;1528630;2289;1;1;1
"1661";42;12;1;21;1;1574220;1578162;3942;1;1;1
"1662";42;6;3;22;1;1585802;1587900;2098;1;1;1
"1663";42;32;1;23;1;1595278;1597785;2507;0;0;1
"1664";42;22;3;24;1;1607491;1612969;5478;0;0;1
"1665";42;14;3;25;1;1644376;1646709;2333;1;1;1
"1666";42;34;3;26;1;1673498;1676000;2502;0;0;1
"1667";42;28;1;27;1;1699699;1702465;2766;0;0;1
"1668";42;16;1;28;1;1717695;1720122;2427;1;1;1
"1669";42;10;3;29;1;1728952;1732697;3745;1;1;1
"1670";42;38;3;30;1;1865261;1868176;2915;0;0;1
"1671";42;30;3;31;1;1884412;1887016;2604;0;0;1
"1672";42;2;3;32;1;1896090;1898999;2909;1;1;1
"1673";42;4;1;33;1;1967461;1970171;2710;1;1;1
"1674";42;8;1;34;1;1979129;1981322;2193;1;1;1
"1675";42;36;1;35;1;1990368;1992963;2595;0;0;1
"1676";42;26;3;36;1;2018976;2021795;2819;0;0;1
"1677";42;18;3;37;1;2030194;2032562;2368;1;1;1
"1678";42;40;1;38;1;2041264;2043495;2231;0;0;1
"1679";42;20;1;39;1;2050561;2053353;2792;1;1;1
"1680";42;24;1;40;1;2062414;2064460;2046;0;0;1
"1681";43;11;1;1;1;3385106;3389060;3954;1;1;1
"1682";43;5;3;2;1;3397435;3400604;3169;1;1;1
"1683";43;31;1;3;1;3410400;3412689;2289;0;0;1
"1684";43;21;3;4;1;3423083;3426079;2996;0;0;1
"1685";43;13;3;5;1;3461321;3464044;2723;1;1;1
"1686";43;33;3;6;1;3498808;3501451;2643;0;0;1
"1687";43;27;1;7;1;3524026;3528654;4628;0;0;1
"1688";43;15;1;8;1;3543479;3546637;3158;1;1;1
"1689";43;9;3;9;1;3555064;3558624;3560;1;1;1
"1690";43;37;3;10;1;3686879;3689415;2536;0;0;1
"1691";43;29;3;11;1;3706074;3708689;2615;0;0;1
"1692";43;1;3;12;1;3717392;3721242;3850;1;1;1
"1693";43;3;1;13;1;3744076;3747283;3207;1;1;1
"1694";43;7;1;14;1;3754752;3758283;3531;1;0;0
"1695";43;35;1;15;1;3765348;3768228;2880;0;1;0
"1696";43;25;3;16;1;3789111;3791255;2144;0;0;1
"1697";43;17;3;17;1;3799185;3802231;3046;1;1;1
"1698";43;39;1;18;1;3808731;3810807;2076;0;0;1
"1699";43;19;1;19;1;3816936;3820233;3297;1;1;1
"1700";43;23;1;20;1;3826813;3828985;2172;0;0;1
"1701";43;10;4;21;1;3862719;3865979;3260;1;1;1
"1702";43;36;2;22;1;3881638;3884287;2649;0;0;1
"1703";43;38;4;23;1;3890926;3893204;2278;0;0;1
"1704";43;8;2;24;1;3900024;3902493;2469;1;1;1
"1705";43;20;2;25;1;3915030;3917782;2752;1;1;1
"1706";43;24;2;26;1;3941469;3943465;1996;0;0;1
"1707";43;40;2;27;1;3948692;3950679;1987;0;0;1
"1708";43;2;4;28;1;3957733;3961162;3429;1;1;1
"1709";43;16;2;29;1;4016329;4019194;2865;1;1;1
"1710";43;12;2;30;1;4057351;4059746;2395;1;1;1
"1711";43;26;4;31;1;4071899;4074283;2384;0;0;1
"1712";43;34;4;32;1;4089073;4091821;2748;0;0;1
"1713";43;18;4;33;1;4126418;4128910;2492;1;1;1
"1714";43;6;4;34;1;4140839;4143719;2880;1;1;1
"1715";43;4;2;35;1;4148580;4151369;2789;1;1;1
"1716";43;28;2;36;1;4158290;4160658;2368;0;0;1
"1717";43;22;4;37;1;4168204;4171859;3655;0;1;0
"1718";43;30;4;38;1;4277682;4280577;2895;0;0;1
"1719";43;32;2;39;1;4303563;4305795;2232;0;0;1
"1720";43;14;4;40;1;4312638;4315482;2844;1;1;1
"1721";44;9;4;1;1;6737752;6741385;3633;1;1;1
"1722";44;35;2;2;1;6752026;6755639;3613;0;0;1
"1723";44;37;4;3;1;6762962;6766251;3289;0;0;1
"1724";44;7;2;4;1;6772926;6776340;3414;1;1;1
"1725";44;19;2;5;1;6790836;6794196;3360;1;1;1
"1726";44;23;2;6;1;6832249;6834688;2439;0;0;1
"1727";44;39;2;7;1;6840676;6843190;2514;0;0;1
"1728";44;1;4;8;1;6851077;6854273;3196;1;1;1
"1729";44;15;2;9;1;6872603;6875518;2915;1;1;1
"1730";44;11;2;10;1;6912770;6915893;3123;1;1;1
"1731";44;25;4;11;1;6923420;6926132;2712;0;0;1
"1732";44;33;4;12;1;6938962;6941639;2677;0;0;1
"1733";44;17;4;13;1;6974056;6976498;2442;1;1;1
"1734";44;5;4;14;1;6988714;6991763;3049;1;1;1
"1735";44;3;2;15;1;6998592;7001156;2564;1;1;1
"1736";44;27;2;16;1;7034446;7037003;2557;0;0;1
"1737";44;21;4;17;1;7124836;7129592;4756;0;0;1
"1738";44;29;4;18;1;7180495;7183266;2771;0;0;1
"1739";44;31;2;19;1;7210614;7214124;3510;0;0;1
"1740";44;13;4;20;1;7252545;7255495;2950;1;1;1
"1741";44;12;3;21;1;7307078;7309663;2585;1;1;1
"1742";44;6;1;22;1;7315352;7317802;2450;1;1;1
"1743";44;32;3;23;1;7324917;7327794;2877;0;0;1
"1744";44;22;1;24;1;7333318;7336555;3237;0;0;1
"1745";44;14;1;25;1;7363423;7366287;2864;1;1;1
"1746";44;34;1;26;1;7396420;7399729;3309;0;0;1
"1747";44;28;3;27;1;7421282;7424592;3310;0;0;1
"1748";44;16;3;28;1;7438779;7441732;2953;1;1;1
"1749";44;10;1;29;1;7447796;7451739;3943;1;1;1
"1750";44;38;1;30;1;7529701;7532800;3099;0;0;1
"1751";44;30;1;31;1;7571710;7574355;2645;0;0;1
"1752";44;2;1;32;1;7580611;7583370;2759;1;1;1
"1753";44;4;3;33;1;7608733;7611695;2962;1;1;1
"1754";44;8;3;34;1;7619348;7622618;3270;1;1;1
"1755";44;36;3;35;1;7629723;7632592;2869;0;0;1
"1756";44;26;1;36;1;7656561;7660609;4048;0;0;1
"1757";44;18;1;37;1;7669382;7672547;3165;1;1;1
"1758";44;40;3;38;1;7685807;7687940;2133;0;0;1
"1759";44;20;3;39;1;7695204;7697741;2537;1;1;1
"1760";44;24;3;40;1;7705747;7708068;2321;0;0;1
"1761";45;11;3;1;1;511084;514400;3316;1;1;1
"1762";45;5;1;2;1;521785;524634;2849;1;1;1
"1763";45;31;3;3;1;533960;537617;3657;0;0;1
"1764";45;21;1;4;1;544505;547649;3144;0;0;1
"1765";45;13;1;5;1;579136;581765;2629;1;1;1
"1766";45;33;1;6;1;615256;617697;2441;0;0;1
"1767";45;27;3;7;1;643487;646256;2769;0;0;1
"1768";45;15;3;8;1;664236;666902;2666;1;1;1
"1769";45;9;1;9;1;673854;676629;2775;1;1;1
"1770";45;37;1;10;1;779572;782275;2703;0;0;1
"1771";45;29;1;11;1;801406;804348;2942;0;0;1
"1772";45;1;1;12;1;812576;816097;3521;1;1;1
"1773";45;3;3;13;1;843201;846405;3204;1;1;1
"1774";45;7;3;14;1;855277;858270;2993;1;1;1
"1775";45;35;3;15;1;868334;872014;3680;0;0;1
"1776";45;25;1;16;1;899336;902886;3550;0;0;1
"1777";45;17;1;17;1;911980;914444;2464;1;1;1
"1778";45;39;3;18;1;977803;980783;2980;0;0;1
"1779";45;19;3;19;1;990714;993242;2528;1;1;1
"1780";45;23;3;20;1;1005600;1008574;2974;0;0;1
"1781";45;10;2;21;1;1073099;1075889;2790;1;1;1
"1782";45;36;4;22;1;1093976;1097154;3178;0;0;1
"1783";45;38;2;23;1;1104390;1107003;2613;0;0;1
"1784";45;8;4;24;1;1116548;1120329;3781;1;1;1
"1785";45;20;4;25;1;1138383;1140578;2195;1;1;1
"1786";45;24;4;26;1;1175975;1178701;2726;0;0;1
"1787";45;40;4;27;1;1186938;1189283;2345;0;0;1
"1788";45;2;2;28;1;1196792;1200449;3657;1;1;1
"1789";45;16;4;29;1;1229156;1232407;3251;1;1;1
"1790";45;12;4;30;1;1288073;1291488;3415;1;1;1
"1791";45;26;2;31;1;1300193;1302954;2761;0;0;1
"1792";45;34;2;32;1;1322552;1325713;3161;0;1;0
"1793";45;18;2;33;1;1367342;1369695;2353;1;1;1
"1794";45;6;2;34;1;1385133;1387527;2394;1;1;1
"1795";45;4;4;35;1;1396597;1398959;2362;1;1;1
"1796";45;28;4;36;1;1409516;1412484;2968;0;0;1
"1797";45;22;2;37;1;1419282;1422143;2861;0;0;1
"1798";45;30;2;38;1;1479971;1482914;2943;0;0;1
"1799";45;32;4;39;1;1521512;1524538;3026;0;0;1
"1800";45;14;2;40;1;1531793;1534764;2971;1;1;1
"1801";46;9;2;1;1;2089950;2093733;3783;1;1;1
"1802";46;35;4;2;1;2125016;2127545;2529;0;0;1
"1803";46;37;2;3;1;2138295;2144520;6225;0;0;1
"1804";46;7;4;4;1;2157746;2163235;5489;1;1;1
"1805";46;19;4;5;1;2184376;2187430;3054;1;1;1
"1806";46;23;4;6;1;2237048;2240239;3191;0;0;1
"1807";46;39;4;7;1;2256810;2259801;2991;0;0;1
"1808";46;1;2;8;1;2272406;2278043;5637;1;1;1
"1809";46;15;4;9;1;2319882;2327029;7147;1;1;1
"1810";46;11;4;10;1;2461687;2466654;4967;1;1;1
"1811";46;25;2;11;1;2481684;2483992;2308;0;0;1
"1812";46;33;2;12;1;2509843;2512834;2991;0;0;1
"1813";46;17;2;13;1;2589242;2593383;4141;1;1;1
"1814";46;5;2;14;1;2652863;2659988;7125;1;1;1
"1815";46;3;4;15;1;2673596;2677404;3808;1;1;1
"1816";46;27;4;16;1;2692918;2695980;3062;0;0;1
"1817";46;21;2;17;1;2709396;2712703;3307;0;0;1
"1818";46;29;2;18;1;2815771;2819205;3434;0;0;1
"1819";46;31;4;19;1;3003350;3006351;3001;0;0;1
"1820";46;13;2;20;1;3021817;3024173;2356;1;1;1
"1821";46;12;1;21;1;3180948;3185183;4235;1;1;1
"1822";46;6;3;22;1;3267992;3270634;2642;1;1;1
"1823";46;32;1;23;1;3280445;3283155;2710;0;0;1
"1824";46;22;3;24;1;3294309;3297821;3512;0;0;1
"1825";46;14;3;25;1;3357667;3360880;3213;1;1;1
"1826";46;34;3;26;1;3408716;3411491;2775;0;0;1
"1827";46;28;1;27;1;3453300;3455895;2595;0;0;1
"1828";46;16;1;28;1;3488437;3491617;3180;1;1;1
