"","sub","item","cond","seq","SFIX","EFIX","xPos","yPos","fix_num","fix_dur","sacc_dur","line","word","char_trial","char_line","prevChar","nextChar","prevX","nextX","prevY","prev_max_char_line","regress","wordID","land_pos","sacc_len","outsideText","max_char_line","Rtn_sweep","Rtn_sweep_type","LandStartLet","LandStartVA","undersweep_prob","launchDistLet","launchDistVA","launchSite","launchSiteVA"
"8073",4,72,3,89,10581925,10582092,293.8,633.2,17,167,74,2,16,97,8,NA,3,1278,228.2,537.3,89,0,"fluently,",8,NA,0,87,1,"undersweep",8,2.30878711576626,1,NA,24.2250349609505,NA,-0.246139351361009
"8098",4,46,1,90,10592319,10592641,222.7,621.5,12,322,54,2,12,56,2,51,20,811.4,429.4,531.6,54,0,"and",2,49,0,51,1,"accurate",2,0.558736327589489,0,49,14.4902236146226,3,0.900870025981292
"8120",4,4,3,91,10603522,10603668,251.2,657.8,18,146,80,2,19,92,5,NA,2,1287.3,218.6,541.2,87,0,"they",2,NA,0,40,1,"undersweep",5,1.26023347896836,1,NA,25.5024981945141,NA,-1.06578339139317
"8146",4,8,3,92,10617589,10617739,295.8,631.2,13,150,71,2,19,96,9,86,2,1227,217.2,544.5,87,0,"a",1,77,0,73,1,"undersweep",9,2.35801498603846,1,77,22.9204963987371,1,0.418436897313714
"8171",4,36,3,93,10629989,10630133,310.9,603.1,17,144,74,2,18,99,10,NA,3,1290.5,225.6,526.6,89,0,"overlooking",10,NA,0,52,1,"undersweep",10,2.72968540659358,1,NA,24.1118108593244,NA,-0.553813540562269
"8195",4,48,3,94,10643259,10643522,213.7,630.5,17,263,85,2,21,89,2,84,11,1199.7,320.7,536.1,87,0,"that",2,82,0,54,1,"accurate",2,0.337210911364581,0,82,24.2693400441954,3,1.09039732652927
"8213",4,78,1,95,10651425,10651701,227.1,630.8,9,276,65,2,10,56,3,52,13,812.5,350.2,538.7,53,0,"France",3,49,0,65,1,"accurate",3,0.667037642188333,0,49,14.4089976286734,1,0.57842747569837
"8233",4,26,1,96,10660308,10660492,258.1,623.4,12,184,65,2,11,60,5,54,2,845.4,222.7,536.4,55,0,"until",5,49,0,52,1,"undersweep",5,1.43006963140746,1,49,14.455764105432,1,0.359363452987073
"8252",4,18,1,97,10670306,10670562,213.6,625.4,12,256,70,2,14,56,2,52,12,816.3,332.2,547.5,54,0,"and",2,50,0,47,1,"accurate",2,0.334749517850971,0,50,14.834818706528,2,0.780261743814398
"8280",4,40,3,98,10683481,10683663,303.1,643.7,13,182,73,2,17,97,9,NA,3,1280.9,224.2,546.3,88,0,"another",4,NA,0,32,1,"undersweep",9,2.537696712532,1,NA,24.0675057760794,NA,-0.612886984888913
"8308",4,20,3,99,10698941,10699076,377.5,622.8,19,135,71,2,18,102,15,NA,4,1280.6,243,540.9,87,0,"dramatic",6,NA,0,37,1,"undersweep",15,4.3689734866579,1,NA,22.2288448214127,NA,-0.900870025981289
"8346",4,24,3,100,10714452,10714618,401.1,620.8,32,166,68,2,19,105,17,NA,8,1302.6,291.6,544.6,88,0,"disappointed",12,NA,0,71,1,"undersweep",17,4.94986235586988,1,NA,22.1894625251949,NA,-1.1470093773423
"8360",5,33,1,1,13628723,13628893,267.7,607.4,7,170,55,2,11,59,6,48,3,772.2,225.4,534.4,53,0,"in",1,42,0,45,1,"undersweep",6,1.66636340871403,1,42,12.4177302761629,5,1.57036906168323
"8376",5,91,3,2,13640481,13640633,317,607.5,11,152,68,2,18,99,10,83,4,1184.1,237,573.1,89,0,"went",3,73,0,42,1,"undersweep",10,2.8798304109238,1,73,21.342743156513,6,2.06510915791886
"8396",5,79,3,3,13648264,13648390,327.1,606,12,126,74,2,18,99,11,87,2,1243,223.1,572.2,88,0,"family",1,76,0,40,1,"undersweep",11,3.12843115579842,1,76,22.5439031911548,1,0.319981156769311
"8430",5,25,1,4,13659935,13660208,236.5,607.8,9,273,58,2,12,58,4,35,15,611.8,372.7,544.2,54,0,"claimed",0,31,0,45,1,"accurate",4,0.898408632467681,0,31,9.23760985657865,19,5.81381147914702
"8473",5,11,3,5,13677176,13677323,310.8,620.8,19,147,77,2,20,99,10,88,4,1252.6,237,570.2,89,0,"they",2,78,0,34,1,"undersweep",10,2.72722401307997,1,78,23.1814041111798,1,0.379054601095955
"8488",5,41,1,6,13686499,13686671,270.5,606.6,8,172,56,2,14,61,6,49,3,777.9,228.7,539.5,55,0,"said",3,43,0,42,1,"undersweep",6,1.73528242709511,1,43,12.4891106880576,6,2.02080407467388
"8519",5,29,1,7,13697133,13697294,297.9,606.9,11,161,46,2,11,62,9,48,3,774.6,228,535.7,53,0,"all",1,39,0,68,1,"undersweep",9,2.40970424982427,1,39,11.7334628793793,5,1.51129561735659
"8544",5,83,3,8,13709747,13709911,297.1,602.1,10,164,75,2,18,98,9,87,4,1236.6,243.3,566.8,89,0,"friend",5,78,0,36,1,"undersweep",9,2.39001310171539,1,78,23.1247920603667,2,0.772877563273569
"8563",5,59,3,9,13717155,13717312,329.7,616.5,13,157,71,2,16,100,11,83,4,1188.4,247.1,573.7,89,0,"strong",6,72,0,39,1,"undersweep",11,3.19242738715228,1,72,21.1359861013698,6,1.95926923683363
"8584",5,67,3,10,13726244,13726526,284.1,608.6,14,282,75,2,18,97,8,88,3,1247.8,232.1,574.6,89,0,"had",0,80,0,49,1,"undersweep",8,2.07003194494608,1,80,23.7204492906604,1,0.497201489749238
"8605",5,57,1,11,13736054,13736231,258.3,585.5,8,177,55,2,10,58,5,45,3,738.9,230.7,541.4,53,0,"during",5,40,0,37,1,"undersweep",5,1.43499241843468,1,40,11.8294572264101,8,2.39001310171539
"8629",5,17,1,12,13746259,13746423,255.8,588.4,11,164,56,2,12,59,5,45,3,736.1,226.5,537.6,54,0,"bothered",1,40,0,61,1,"undersweep",5,1.37345758059443,1,40,11.8220730458692,9,2.75429934172968
"8647",5,53,1,13,13757112,13757262,273.1,592.2,10,150,59,2,13,62,7,49,3,783,223.8,541.2,55,0,"after",2,42,0,43,1,"undersweep",7,1.79927865844897,1,42,12.5506455258978,6,1.89527300547977
"8670",5,85,1,14,13766110,13766270,284.6,598.2,8,160,56,2,11,62,8,52,4,813.6,240.4,538.4,54,0,"were",1,44,0,59,1,"undersweep",8,2.08233891251413,1,44,13.0207716869973,2,0.846719368681869
"8697",5,13,1,15,13775299,13775484,264.8,594,10,185,57,2,13,61,6,47,4,753.2,244.3,537.7,55,0,"watched",0,41,0,46,1,"undersweep",6,1.59498299681934,1,41,12.0214459204717,8,2.62876827253557
"8714",5,81,1,16,13784864,13785047,275.7,599.4,8,183,53,2,11,61,7,47,3,757.6,232,538.3,54,0,"she",2,40,0,49,1,"undersweep",7,1.86327488980283,1,40,11.861455342087,7,2.22509973630352
"8735",5,87,3,17,13793734,13793859,327.6,601.9,12,125,71,2,17,99,11,85,4,1209.1,240.2,559.7,88,0,"lessons",5,74,0,39,1,"undersweep",11,3.14073812336647,1,74,21.6971838224729,3,1.15439355788313
"8746",5,45,1,18,13799092,13799368,262.8,603.6,6,276,59,2,11,60,6,50,19,793.7,417.7,539.3,54,0,"preparation",3,44,0,35,1,"accurate",6,1.54575512654713,0,44,13.0675381637559,4,1.33653667789027
"8762",5,1,1,19,13807396,13807544,277,605,10,148,60,2,12,61,7,51,3,810.3,231.6,546.6,54,0,"fans",1,44,0,63,1,"undersweep",7,1.89527300547977,1,44,13.1266116080826,3,0.927945354631003
"8793",5,55,3,20,13824355,13824504,281.2,601.4,16,149,76,2,16,95,7,87,3,1232.2,225.6,574.2,88,0,"was",3,80,0,42,1,"undersweep",7,1.99865153305139,1,80,23.4078523144319,1,0.585811656239199
"8817",5,73,1,21,13833832,13834000,291.9,612,10,168,48,2,12,63,8,53,3,835.4,227.9,550.2,55,0,"family",4,45,0,62,1,"undersweep",8,2.26202063900767,1,45,13.3776737464708,2,0.605502804348081
"8858",5,43,3,22,13848192,13848331,312.9,601.7,15,139,72,2,20,97,10,86,4,1226.7,242.6,566.1,87,0,"gentle",6,76,0,35,1,"undersweep",10,2.77891327686579,1,76,22.492213927369,1,0.425821077854544
"8888",5,77,1,23,13858587,13858733,272.7,595.3,12,146,55,2,8,60,7,48,3,771.8,226.6,544.8,53,0,"because",7,41,0,47,1,"undersweep",7,1.78943308439453,1,41,12.2848150264279,5,1.58021463573768
"8902",5,89,1,24,13865919,13866170,242.7,606.4,7,251,59,2,12,57,4,50,12,791,342.7,543.2,53,0,"bench",0,46,0,39,1,"accurate",4,1.05101503031151,0,46,13.4958206351241,3,1.10762708112454
"8937",5,27,3,26,13881053,13881196,320.9,608.1,10,143,63,2,19,100,11,87,4,1235.4,244.4,564.9,89,0,"and",0,76,0,63,1,"undersweep",11,2.97582475795459,1,76,22.5094436819642,2,0.802414285436885
"8960",5,9,1,27,13893040,13893229,276.3,592.3,8,189,55,2,12,60,7,47,3,760,224.1,533.6,53,0,"barking",2,40,0,39,1,"undersweep",7,1.8780432508845,1,40,11.905760425332,6,1.87065907034366
"8979",5,99,3,28,13904256,13904380,354.6,599.7,12,124,72,2,19,102,13,88,4,1254.6,246.8,572.3,89,0,"guests",1,75,0,38,1,"undersweep",13,3.80531437204119,1,75,22.1525416224908,1,0.329826730823754
"9008",5,97,1,29,13914225,13914381,278.7,597,13,156,50,2,12,62,7,38,4,645.5,240,542.5,55,0,"was",3,31,0,47,1,"undersweep",7,1.93711669521114,1,31,9.02839140792179,17,5.27968908669363
"9029",5,75,3,30,13922461,13922615,296.1,612,11,154,73,2,17,97,9,82,3,1172.6,224.9,569.8,88,0,"the",2,73,0,67,1,"undersweep",9,2.36539916657929,1,73,21.5741141467924,6,2.05280219035081
"9064",5,21,1,31,13935415,13935647,280.9,599.6,8,232,45,2,13,61,7,52,5,817.2,248.1,542.2,54,0,"now",3,45,0,39,1,"undersweep",7,1.99126735251056,1,45,13.2004534134909,2,0.758109202191905
"9080",5,65,1,32,13946559,13946712,305,598.3,9,153,45,2,12,64,9,52,5,814.5,252.4,544.7,55,0,"charity",5,43,0,57,1,"undersweep",9,2.58446318929059,1,43,12.5407999518434,3,1.11993404869259
"9101",5,63,3,33,13955975,13956117,319.2,588,12,142,66,2,19,97,10,83,5,1188.7,250.1,567.9,87,0,"parents",4,73,0,60,1,"undersweep",10,2.93398106822322,1,73,21.4018166008397,4,1.36115061302638
"9121",5,71,3,34,13964047,13964196,298.6,610,12,149,76,2,20,98,9,86,3,1227.6,234.3,564.2,89,0,"accidentally",1,77,0,44,1,"undersweep",9,2.42693400441954,1,77,22.8663457414377,3,0.994402979498477
"9139",5,3,3,35,13972241,13972399,309.9,601.4,13,158,70,2,18,97,10,86,4,1225.1,241.1,564.7,87,0,"festival",4,76,0,49,1,"undersweep",10,2.70507147145748,1,76,22.5266734365595,1,0.465203374072308
"9155",5,5,1,36,13982710,13983091,261.9,609,11,381,60,2,12,61,6,51,12,800.5,343,540.9,55,0,"some",0,45,0,47,1,"accurate",6,1.52360258492464,0,45,13.2570654643039,4,1.464529140598
"9173",5,7,3,37,13995056,13995195,327.8,606.1,12,139,74,2,19,100,11,88,5,1246.4,253.2,567.6,89,0,"light",3,77,0,40,1,"undersweep",11,3.14566091039369,1,77,22.6103608160222,1,0.531660998939776
"9191",5,35,3,38,14006175,14006307,345.3,600.3,12,132,62,2,17,100,13,84,5,1206.3,251.9,566.6,87,0,"inside",6,71,0,51,1,"undersweep",13,3.57640477527545,1,71,21.1925981521828,3,0.927945354631003
"9219",5,47,3,39,14020120,14020265,294.7,632.1,19,145,77,2,16,97,8,86,3,1227.2,234.1,568.1,89,0,"spirits",0,78,0,44,1,"undersweep",8,2.33093965738875,1,78,22.952494514414,3,1.00424855355291
"9231",5,37,1,40,14025813,14026044,232.2,609.9,7,231,55,2,11,58,3,38,11,645,330.9,536.3,55,0,"could",3,35,0,49,1,"accurate",3,0.792568711382447,0,35,10.1606324241824,17,5.29199605426168
"9252",5,19,3,41,14037313,14037453,302.9,612.4,14,140,73,2,16,97,9,84,3,1207.4,231.3,568.2,88,0,"forgotten",5,75,0,43,1,"undersweep",9,2.53277392550478,1,75,22.2633043306032,4,1.1962372476145
"9269",5,69,1,42,14046977,14047145,296.7,602.1,11,168,45,2,15,63,9,51,3,802.8,232.3,544.1,54,0,"heard",0,42,0,63,1,"undersweep",9,2.38016752766095,1,42,12.4571125723806,3,1.11254986815176
"9310",5,39,3,43,14060446,14060611,301.3,605.7,11,165,73,2,20,97,9,85,4,1209.7,243.6,565.9,88,0,"and",3,76,0,45,1,"undersweep",9,2.49339162928702,1,76,22.359298677634,3,1.13962519680147
"9324",5,61,1,44,14070739,14070987,251,605.4,8,248,56,2,5,58,5,47,12,761.4,337.6,537.5,53,0,"shortly",5,42,0,44,1,"accurate",5,1.25531069194114,0,42,12.5629524934659,6,1.83619956115312
"9340",5,93,1,45,14079014,14079206,272.2,604.1,11,192,54,2,13,60,7,45,4,738.8,240.8,538.8,53,0,"had",3,38,0,43,1,"undersweep",7,1.77712611682648,1,38,11.4848621345047,8,2.392474495229
"9364",5,51,3,46,14089059,14089195,326.5,612,14,136,78,2,19,100,11,86,4,1228.3,244.3,570.5,89,0,"that",0,75,0,63,1,"undersweep",11,3.11366279471676,1,75,22.1968467057357,3,0.977173224903205
"9428",5,95,3,48,14213758,14213876,317.2,594.9,16,118,75,2,17,98,10,87,2,1235.8,219,563.7,88,0,"aesthetically",3,77,0,39,1,"undersweep",10,2.88475319795102,1,77,22.6103608160222,1,0.497201489749238
"9453",5,31,3,49,14223479,14223643,294.6,605.7,20,164,71,2,19,96,8,83,2,1194.5,218.7,547.8,88,0,"already",1,75,0,69,1,"undersweep",8,2.32847826387514,1,75,22.1500802289772,5,1.5137570108702
"9477",5,23,3,50,14236021,14236229,278.6,591.7,15,208,76,2,20,95,7,88,2,1248.6,219.6,542.3,88,0,"his",0,81,0,46,1,"undersweep",7,1.93465530169753,1,81,23.8755170820178,0,0.182143120007149
"9494",5,36,4,51,14247053,14247209,298,622,11,156,70,2,14,72,7,NA,2,1246.5,231.1,529,65,0,"overlooking",7,NA,0,52,1,"undersweep",7,2.41216564333788,1,NA,23.3463174765917,NA,-0.159990578384656
"9524",5,38,2,52,14260203,14260513,262.4,633.7,5,310,56,2,10,44,4,35,13,756.8,406.5,543.1,40,0,"the",1,31,0,49,1,"accurate",4,1.53590955249269,0,31,12.1691295312883,5,2.04787940332359
"9539",5,28,4,53,14269928,14270068,308.2,629.4,10,140,74,2,12,72,7,63,3,1196,243.1,542.5,65,0,"overseas,",7,56,0,70,1,"undersweep",7,2.66322778172611,1,56,21.8522516138303,2,1.08301314598844
"9572",5,68,4,54,14284555,14284959,303.6,633.3,10,404,74,2,15,72,7,64,21,1212.1,530.1,546.4,65,0,"is",2,57,0,46,1,"accurate",7,2.55000368010005,0,57,22.3617600711476,1,0.686728790297216
"9587",5,18,2,55,14291157,14291332,303.5,613.5,9,175,43,2,12,48,7,35,3,756.7,246.8,547.3,41,0,"headed",3,28,0,47,1,"undersweep",7,2.54754228658644,1,28,11.1550354036809,6,2.44416375901481
"9603",5,8,4,56,14301539,14301669,373.3,621.4,9,130,65,2,17,76,11,63,4,1194.6,251.6,535.5,65,0,"whole",1,52,0,73,1,"undersweep",11,4.26559495908628,1,52,20.2154249272796,2,1.11747265517898
"9628",5,20,4,57,14313805,14313961,307,619.5,11,156,74,2,13,73,7,65,4,1234.3,250.6,549.6,66,0,"a",0,58,0,37,1,"undersweep",7,2.63369105956279,1,58,22.8245020517063,1,0.53412239245339
"9644",5,40,4,58,14324108,14324341,320.3,627.7,8,233,73,2,13,73,8,58,3,1112.8,243.6,550.7,65,0,"another",3,50,0,32,1,"undersweep",8,2.96105639687293,1,50,19.5065435953599,7,3.13089254931203
"9661",5,60,4,59,14333599,14333896,238.5,643.8,11,297,80,2,12,69,3,65,9,1234.7,333.7,550.6,66,0,"piano",3,62,0,38,1,"accurate",3,0.947636502739883,0,62,24.5204021825837,1,0.524276818398947
"9681",5,56,4,60,14341854,14341989,321.4,598.4,11,135,71,2,13,74,8,63,3,1201.1,234.5,533.3,66,0,"over",1,55,0,35,1,"undersweep",8,2.98813172552264,1,55,21.6528787392279,3,1.35130503897194
"9694",5,30,2,61,14347910,14348083,325,630.7,7,173,47,2,10,49,8,37,4,784,249.1,555.4,41,0,"the",1,29,0,40,1,"undersweep",8,3.07674189201261,1,29,11.2977962274703,4,1.77220332979926
"9713",5,14,2,62,14358130,14358365,246.5,616.4,7,235,60,2,9,44,3,38,13,802.4,403.9,550.3,41,0,"who",3,35,0,56,1,"accurate",3,1.14454798382869,0,35,13.6828865421585,3,1.31930692329501
"9732",5,52,4,63,14367889,14368178,267.2,617.3,10,289,69,2,15,71,5,66,13,1252.2,407.3,526.9,66,0,"huge",3,61,0,68,1,"accurate",5,1.65405644114598,0,61,24.2447261090593,0,0.0935329535171821
"9751",5,80,4,64,14379853,14379979,370.4,607.8,11,126,66,2,18,78,11,67,4,1257,255.5,544.7,67,0,"restricted",0,56,0,57,1,"undersweep",11,4.19421454719158,1,56,21.822714891667,0,0.369209027041513
"9778",5,2,2,65,14389468,14389762,270.6,617.1,7,294,57,2,11,46,5,38,2,803.3,226.5,542.8,41,0,"was",1,33,0,42,1,"undersweep",5,1.73774382060872,1,33,13.1118432470009,3,1.29715438167252
"9791",5,98,2,66,14398746,14398937,269.3,613.4,7,191,45,2,8,46,5,33,3,716.9,235.4,548.8,41,0,"playing",5,28,0,36,1,"undersweep",5,1.70574570493179,1,28,11.0171973669187,8,3.42379837743163
"9809",5,32,4,67,14405625,14405773,314.7,617.3,13,148,78,2,15,75,8,64,2,1213.2,229.7,544.9,67,0,"the",2,56,0,46,1,"undersweep",8,2.82321836011077,1,56,22.1156207197866,3,1.44729938600273
"9823",5,62,2,68,14414529,14414849,277.2,600,6,320,47,2,10,46,5,35,12,756.6,387.8,542.8,41,0,"she",0,30,0,37,1,"accurate",5,1.90019579250699,0,30,11.7999205042467,6,2.44662515252842
"9839",5,6,2,69,14421510,14421718,249.9,614.5,6,208,29,2,8,45,4,15,14,434.1,421.6,579.1,41,0,"because",4,11,0,53,1,"accurate",4,1.22823536329143,0,11,4.53388685206978,26,10.3846192339209
"9859",5,92,4,70,14434364,14434628,289.7,625.7,15,264,69,2,13,73,6,67,16,1265.2,442.5,548,67,0,"patient's",2,61,0,51,1,"accurate",6,2.20786998170825,0,61,24.0108937252664,0,0.167374758925485
"9877",5,12,4,71,14442219,14442345,364.4,620.3,12,126,73,2,16,76,11,NA,3,1240.2,245.4,548.7,65,0,"indoors",6,NA,0,46,1,"undersweep",11,4.04653093637498,1,NA,21.5568843921971,NA,-0.00492278702722129
"9898",5,16,4,72,14452868,14453060,304.5,639.2,9,192,80,2,15,74,7,66,4,1252.6,248.4,552,67,0,"probably",3,59,0,75,1,"undersweep",7,2.57215622172254,1,59,23.3364719025372,1,0.477510341640359
"9919",5,76,4,73,14465169,14465349,317.4,624.4,13,180,74,2,5,74,8,63,2,1194.3,231.3,534.9,66,0,"ship",1,55,0,36,1,"undersweep",8,2.88967598497824,1,55,21.5839597208468,3,1.51867979789742
"9937",5,78,2,74,14473321,14473509,321.1,608.5,9,188,22,2,9,48,8,1,37,211.5,778.8,577.8,40,0,"in",1,7,0,65,1,"accurate",8,2.98074754498181,0,7,2.69768729091665,39,15.4698582330394
"9979",5,74,2,76,14492012,14492205,288.1,619.8,6,193,39,2,10,46,6,34,4,733.8,249.1,551.6,40,0,"round",0,28,0,54,1,"undersweep",6,2.16848768549049,1,28,10.9704308901601,6,2.61399991145391
"9994",5,82,2,77,14499236,14499392,363.4,613.7,5,156,51,2,10,52,11,32,4,709.7,261.1,543.4,41,0,"and",3,21,0,42,1,"undersweep",11,4.02191700123888,1,21,8.52380573763173,9,3.60101871041155
"10023",5,84,4,78,14510410,14510546,347.8,631.4,9,136,52,2,16,76,10,52,4,1025.9,251.1,563.6,66,0,"five",3,42,0,85,1,"undersweep",10,3.63793961311571,1,42,16.69070941579,14,5.6636664748168
"10046",5,96,4,79,14519561,14519689,404,625,8,128,59,2,14,79,13,59,5,1141.9,267.1,551.4,66,0,"customers",6,46,0,45,1,"undersweep",13,5.02124276776457,1,46,18.1626227369288,7,2.8084499990291
"10064",5,50,2,80,14530836,14531017,288.9,609.3,9,181,45,2,10,46,6,36,3,761.2,243.1,551.7,40,0,"in",1,30,0,59,1,"undersweep",6,2.18817883359936,1,30,11.6251615647804,4,1.93957808872475
"10103",5,26,2,81,14543693,14543875,300.7,631.3,9,182,36,2,9,47,7,24,3,575,247.1,544.9,40,0,"our",1,17,0,52,1,"undersweep",7,2.47862326820536,1,17,6.75160240783246,16,6.52269281106673
"10116",5,64,4,82,14553278,14553434,319.3,636.4,7,156,70,2,12,73,8,58,4,1114.9,255.3,551.3,65,0,"she",2,50,0,66,1,"undersweep",8,2.93644246173683,1,50,19.5828467942818,7,3.07920328552621
"10144",5,90,2,83,14563100,14563290,263,623.1,6,190,57,2,8,45,4,33,12,713.3,376.3,550.7,41,0,"about",4,29,0,53,1,"accurate",4,1.55067791357435,0,29,11.0836549917862,8,3.51240854392159
"10173",5,46,2,84,14573974,14574218,280.9,614.5,9,244,52,2,10,47,6,29,15,659.5,429.6,549.9,41,0,"protect",2,23,0,51,1,"accurate",6,1.99126735251056,0,23,9.31883584252778,12,4.83663825424382
"10187",5,42,2,85,14580314,14580559,259,621.6,9,245,53,2,10,44,4,29,13,662.3,399.1,542.4,40,0,"arrived",4,25,0,41,1,"accurate",4,1.45222217302995,0,25,9.92680004038947,11,4.37389627368512
"10202",5,58,2,86,14588181,14588396,269,624.2,11,215,41,2,9,45,5,28,15,634.8,435.1,542.1,40,0,"look",0,23,0,45,1,"accurate",5,1.69836152439096,0,23,9.00377747278569,12,5.0507794899279
"10218",5,44,4,87,14598719,14598885,318.1,625.8,12,166,75,2,15,75,8,66,4,1246.8,255.2,554.5,67,0,"the",1,58,0,37,1,"undersweep",8,2.90690573957351,1,58,22.8589615608969,1,0.620271165429742
"10232",5,54,2,88,14604813,14605037,250.2,636.3,8,224,47,2,8,44,4,37,12,783.6,376.5,542,40,0,"party",4,33,0,42,1,"accurate",4,1.23561954383226,0,33,13.1290730015962,3,1.38822594167609
"10246",5,72,4,89,14612891,14613041,367,627.4,9,150,79,2,13,76,11,64,3,1220,236.7,536.1,65,0,"many",1,53,0,87,1,"undersweep",11,4.11052716772884,1,53,20.995686671094,1,0.492278702722017
"10276",5,66,2,90,14624976,14625446,267.7,649,7,470,59,2,9,46,5,39,23,813,557.7,568.8,41,0,"three",0,34,0,66,1,"accurate",5,1.66636340871403,0,34,13.4219788297158,2,1.05839921085234
"10290",5,10,2,91,14635432,14635612,313.5,615.6,6,180,53,2,10,48,8,35,3,749.2,243.8,559.8,40,0,"the",3,27,0,45,1,"undersweep",8,2.79368163794745,1,27,10.7242915387991,5,2.23494531035796
"10308",5,88,4,92,14646666,14646783,327.9,618.1,10,117,75,2,13,74,9,62,3,1178,245.7,560.3,65,0,"that",4,53,0,56,1,"undersweep",9,3.1481223039073,1,53,20.9243062591993,3,1.52606397843825
"10328",5,94,2,93,14655507,14655820,269.1,614.4,6,313,54,2,10,45,5,34,13,729.2,399.3,553.1,40,0,"running",2,29,0,50,1,"accurate",5,1.70082291790457,0,29,11.32487155612,6,2.72722401307997
"10340",5,86,2,94,14662626,14662838,276.6,623.1,6,212,55,2,10,46,5,35,13,756.2,406.9,552.7,41,0,"stars",1,30,0,43,1,"accurate",5,1.88542743142533,0,30,11.804843291274,6,2.45647072658286
"10353",5,34,2,95,14673717,14673887,329.7,602.7,8,170,41,2,10,50,9,35,5,751.2,273.6,534.6,41,0,"visiting",0,26,0,55,1,"undersweep",9,3.19242738715228,1,26,10.3747736598665,6,2.57954040226337
"10381",5,4,4,96,14687722,14687890,362.9,633,8,168,67,2,15,78,11,63,5,1204.4,273.8,547.7,67,0,"enjoyed",3,52,0,40,1,"undersweep",11,4.00961003367083,1,52,20.7126264170289,4,1.66390201520042
"10397",5,70,2,97,14701542,14701721,304,614.6,10,179,47,2,8,48,7,38,3,802.3,239.1,559.1,41,0,"our",2,31,0,62,1,"undersweep",7,2.55984925415449,1,31,12.2651238783191,3,1.32176831680862
"10417",5,100,4,98,14709592,14709740,337.7,629.7,7,148,70,2,13,75,9,63,3,1207.4,233.8,540.7,66,0,"one",2,54,0,52,1,"undersweep",9,3.38933886824109,1,54,21.4067393878669,3,1.1962372476145
"10435",5,22,2,99,14721771,14722075,267.3,610.5,9,304,51,2,10,46,5,31,15,681.1,430.8,544.5,41,0,"to",1,26,0,36,1,"accurate",5,1.65651783465959,0,26,10.1852463593185,10,4.30497725530404
"10449",5,24,4,100,14732057,14732232,288.2,639.9,11,175,77,2,14,71,6,61,3,1172.5,232.9,553.9,65,0,"disappointed",1,55,0,71,1,"undersweep",6,2.17094907900409,1,55,21.766102840854,4,1.66144062168681
"10465",6,97,2,1,16554132,16554343,239.9,598.3,7,211,48,2,8,43,3,32,10,700.2,344.9,547.5,40,0,"and",3,29,0,47,1,"accurate",3,0.982096011930424,0,29,11.3297943431472,8,3.4410281320269
"10483",6,83,4,2,16561070,16561200,265.8,606.4,12,130,68,2,15,71,5,62,2,1177.9,228.2,536,66,0,"friend",1,57,0,36,1,"undersweep",5,1.61959693195544,1,57,22.4503702376376,4,1.92234833412947
"10494",6,81,2,3,16566497,16566696,198.7,586.1,7,199,51,2,NA,NA,NA,33,9,720.4,334.1,537.6,41,NA,NA,NA,NA,1,49,1,"accurate",NA,-0.0319981156769314,0,NA,12.8410899605038,8,3.33764960445528
"10509",6,9,2,4,16572796,16573008,242.8,612.1,6,212,46,2,9,44,3,34,1,735.4,202,552.8,41,0,"dogs",3,31,0,39,1,"undersweep",3,1.05347642382512,1,31,12.1248244480433,7,2.96844057741376
"10524",6,91,4,5,16581602,16581857,250.3,601.3,9,255,71,2,13,70,4,61,9,1170.5,340.2,543.5,66,0,"she",1,57,0,42,1,"accurate",4,1.23808093734587,0,57,22.64974311224,5,2.10449145413662
"10540",6,35,4,6,16589422,16589724,231.1,614.1,12,302,70,2,14,69,2,62,7,1181.8,307.1,526.6,67,0,"jumped",2,60,0,51,1,"accurate",2,0.765493382732736,0,60,23.4004681338911,5,2.2201769492763
"10555",6,37,2,7,16599419,16599650,208.3,598.3,10,231,51,2,9,41,1,34,9,736.2,341.8,541.1,40,0,"could",1,33,0,49,1,"accurate",1,0.204295661629637,0,33,12.9936963583476,6,2.55492646712727
"10572",6,7,4,8,16610238,16610396,286.2,613.2,13,158,70,2,15,73,6,64,3,1207.6,236.5,525.9,67,0,"small",4,58,0,40,1,"undersweep",6,2.12172120873189,1,58,22.6792798344033,3,1.5851374227649
"10583",6,53,2,9,16618942,16619208,222.3,616.7,8,266,51,2,9,42,2,34,8,741.5,320.2,552.8,40,0,"mall",2,32,0,43,1,"accurate",2,0.548890753535049,0,32,12.7795551226636,6,2.42447261090593
"10603",6,19,4,10,16626724,16626840,268.4,601.9,13,116,69,2,14,71,5,61,NA,1162.3,196.7,546.7,66,0,"forgotten",1,56,0,43,1,"undersweep",5,1.6835931633093,1,56,22.0023966181605,5,2.30632572225265
"10621",6,47,4,11,16637043,16637479,252.3,621,10,436,72,2,11,70,4,62,NA,1185.4,194,541.5,66,0,"good",1,58,0,44,1,"undersweep",4,1.28730880761807,1,58,22.9672628754957,4,1.73774382060872
"10640",6,55,4,12,16645835,16646068,233.8,625.8,15,233,70,2,13,68,3,61,9,1163.7,343,543.5,65,0,"and",3,58,0,42,1,"accurate",3,0.831951007600209,0,58,22.8884982830602,4,1.87804325088449
